id,category,index,text
181000931,181,501009200,"デビュー戦にむけて"
181000932,181,501009201,"チューリップ賞にむけて"
181000933,181,501009202,"桜花賞にむけて"
181000934,181,501009203,"日本ダービーにむけて"
181000935,181,501009204,"秋華賞にむけて"
181000936,181,501009205,"エリザベス女王杯にむけて"
181000937,181,501009206,"大阪杯にむけて"
181000938,181,501009207,"天皇賞（秋）にむけて"
181000939,181,501009208,"有馬記念にむけて"
181000940,181,501009300,"夏合宿（2年目）終了"
181000941,181,501009301,"夏合宿（3年目）終了"
181000942,181,501009302,"福引チャンス！"
181000943,181,501009303,"デビュー戦の後に・望むはティアラ"
181000944,181,501009304,"チューリップ賞の後に・幸先や良し"
181000945,181,501009305,"チューリップ賞の後に・猛りを抱く"
181000946,181,501009306,"チューリップ賞の後に・ムカつく！"
181000947,181,501009307,"桜花賞の後に・最初の宝石"
181000948,181,501009308,"桜花賞の後に・樫の楯へと"
181000949,181,501009309,"桜花賞の後に・至宝は未だ遠く"
181000950,181,501009310,"日本ダービーの後に・目指すべきは"
181000951,181,501009311,"日本ダービーの後に・アイツの背中"
181000952,181,501009312,"『日本ダービー』"
181000953,181,501009313,"オークスにむけて"
181000954,181,501009314,"オークスの後に・欠落の女王"
181000955,181,501009315,"オークスの後に・空っぽ"
181000956,181,501009316,"秋華賞の後に・流石で、当然！"
181000957,181,501009317,"秋華賞の後に・疼く両脚"
181000958,181,501009318,"エリザベス女王杯の後に・お前は、"
181000959,181,501009319,"大阪杯の後に・そして決着へ"
181000960,181,501009320,"大阪杯の後に・“1番”にむけて"
181000961,181,501009321,"天皇賞（秋）の後に・いつもの二人"
181000962,181,501009322,"有馬記念の後に・“1番”のウマ娘！"
181000963,181,501009400,"ダイワスカーレット登場！"
181000964,181,501009401,"デビュー戦にむけて"
181000965,181,501009402,"デビュー戦の後に・望むはティアラ"
181000966,181,501009403,"1番は1人だけ"
181000967,181,501009404,"チューリップ賞にむけて"
181000968,181,501009405,"チューリップ賞の後に・幸先や良し"
181000969,181,501009406,"チューリップ賞の後に・猛りを抱く"
181000970,181,501009407,"チューリップ賞の後に・ムカつく！"
181000971,181,501009408,"桜花賞にむけて"
181000972,181,501009409,"桜花賞の後に・最初の宝石"
181000973,181,501009410,"桜花賞の後に・樫の楯へと"
181000974,181,501009411,"桜花賞の後に・至宝は未だ遠く"
181000975,181,501009412,"アタシの1番"
181000976,181,501009413,"アイツの存在"
181000977,181,501009414,"日本ダービーにむけて"
181000978,181,501009415,"日本ダービーの後に・目指すべきは"
181000979,181,501009416,"日本ダービーの後に・アイツの背中"
181000980,181,501009417,"オークスにむけて"
181000981,181,501009418,"オークスの後に・欠落の女王"
181000982,181,501009419,"オークスの後に・空っぽ"
181000983,181,501009420,"『日本ダービー』"
181000984,181,501009421,"夏合宿（2年目）スタート！"
181000985,181,501009422,"秋華賞にむけて"
181000986,181,501009423,"秋華賞の後に・流石で、当然！"
181000987,181,501009424,"秋華賞の後に・疼く両脚"
181000988,181,501009425,"エリザベス女王杯にむけて"
181000989,181,501009426,"エリザベス女王杯の後に・お前は、"
181000990,181,501009427,"空っぽの部屋"
181000991,181,501009428,"大阪杯にむけて"
181000992,181,501009429,"大阪杯の後に・そして決着へ"
181000993,181,501009430,"大阪杯の後に・“1番”にむけて"
181000994,181,501009431,"夏合宿（3年目）スタート！"
181000995,181,501009432,"天皇賞（秋）にむけて"
181000996,181,501009433,"天皇賞（秋）の後に・いつもの2人"
181000997,181,501009434,"1番のライバルとして"
181000998,181,501009435,"有馬記念にむけて"
181000999,181,501009436,"有馬記念の後に・“1番”のウマ娘！"
181001000,181,501009500,"名指導"
181001001,181,501009506,"ダンスレッスン"
181001002,181,501009507,"ファンレター"
181001003,181,501009508,"レース疲れ"
181001004,181,501009509,"連続出走で……"
181001005,181,501009510,"おススメのお店"
181001006,181,501009511,"先輩のアドバイス"
181001007,181,501009513,"最高のポーズ"
181001008,181,501009514,"あの服が似合う自分"
181001009,181,501009515,"ついつい着たくなる！"
181001010,181,501009516,"1番は見逃せない！"
181001011,181,501009517,"がっかりツインテール"
181001012,181,501009518,"アタシの止まり木"
181001013,181,501009519,"気になるウワサ"
181001014,181,501009520,"楽しめ！　1番！"
181001015,181,501009521,"夜ふかし気味で……"
181001016,181,501009522,"お肌の調子が……"
181001017,181,501009523,"夢か、魔法か、天啓か"
181001018,181,501009600,"武者震い"
181001019,181,501009601,"今度こそ！"
181001020,181,501009700,"寝不足で……"
181001021,181,501009701,"休息はバッチリ！"
181001022,181,501009702,"優等生としては……"
181001023,181,501009703,"もうちょっとだけ"
181001024,181,501009704,"一番星の下で"
181001025,181,501009705,"雨に降られて"
181001026,181,501009706,"休日の過ごし方"
181001027,181,501009707,"神社でお祈り！"
181001028,181,501009708,"レース勝利！"
181001029,181,501009709,"レース入着"
181001030,181,501009710,"レース敗北"
181001031,181,501009711,"今度こそ負けない！"
181001032,181,501009712,"不在の理由は……"
181001033,181,501009713,"お大事に！"
181001034,181,501009714,"無茶は厳禁！"
181001035,181,501009715,"追加の自主トレ"
181001036,181,501009716,"ダイエット成功！"
181001037,181,501009717,"保健室にて"
181001038,181,501009718,"リフレッシュ完了"
181001039,181,501009719,"熱中リーディング"
181001040,181,501009720,"あんし～ん笹針師、参☆上"
181001041,181,501009722,"頭痛で憂鬱"
181001042,181,501009726,"クレーンゲームに挑戦！"
181001043,181,501009727,"クレーンゲーム大成功！"
181001044,181,501009728,"クレーンゲーム成功！"
181001045,181,501009729,"クレーンゲーム失敗……"
181001046,181,501009730,"クレーンゲーム大成功！"
181001047,181,501009731,"クレーンゲーム成功！"
181001048,181,501009732,"想いの継承"
181001049,181,501009733,"想いの継承"
181001050,181,501010100,"タイキシャトル登場！"
181001051,181,501010101,"新年の抱負"
181001052,181,501010102,"初詣"
181001053,181,501010103,"夏合宿（2年目）スタート！"
181001054,181,501010104,"夏合宿（2年目）にて"
181001055,181,501010105,"夏合宿（3年目）スタート！"
181001056,181,501010107,"バレンタイン"
181001057,181,501010108,"ファン感謝祭"
181001058,181,501010109,"クリスマス"
181001059,181,501010110,"エンディング"
181001060,181,501010111,"荒野を、笑顔で往く"
181001061,181,501010112,"温泉旅行"
181001062,181,501010113,"レースの中に、ドリームを"
181001063,181,501010114,"フロンティア・スピリッツ"
181001064,181,501010115,"進むべき道を探して"
181001065,181,501010116,"切り拓く者"
181001066,181,501010117,"あなたの影を追って"
181001067,181,501010200,"デビュー戦にむけて"
181001068,181,501010201,"シンザン記念にむけて"
181001069,181,501010202,"NHKマイルCにむけて"
181001070,181,501010203,"ユニコーンSにむけて"
181001071,181,501010204,"マイルCSにむけて"
181001072,181,501010205,"安田記念にむけて"
181001073,181,501010206,"スプリンターズSにむけて"
181001074,181,501010207,"マイルCSにむけて"
181001075,181,501010300,"夏合宿（2年目）終了"
181001076,181,501010301,"夏合宿（3年目）終了"
181001077,181,501010302,"福引チャンス！"
181001078,181,501010303,"デビュー戦の後に・最大の魅力"
181001079,181,501010304,"シンザン記念の後に・栄冠へRUN"
181001080,181,501010305,"NHKマイルCの後に・芝でも砂でも"
181001081,181,501010306,"ユニコーンSの後に・砂塵を越えて"
181001082,181,501010307,"マイルCSの後に・ヘイルメリー"
181001083,181,501010308,"マイルCSの後に・年度代表なるか？"
181001084,181,501010309,"安田記念の後に・『力』と、"
181001085,181,501010310,"スプリンターズSの後に・『速さ』"
181001086,181,501010311,"マイルCSの後に・トラストミー！"
181001087,181,501010312,"サイレンススズカ、覚醒①"
181001088,181,501010313,"サイレンススズカ、覚醒②"
181001089,181,501010314,"サイレンススズカ、覚醒③"
181001090,181,501010315,"サイレンススズカ、覚醒④"
181001091,181,501010400,"タイキシャトル登場！"
181001092,181,501010401,"レースの中に、ドリームを"
181001093,181,501010402,"フロンティア・スピリッツ"
181001094,181,501010403,"進むべき道を探して"
181001095,181,501010404,"切り拓く者"
181001096,181,501010405,"あなたの影を追って"
181001097,181,501010406,"夏合宿（2年目）スタート！"
181001098,181,501010407,"夏合宿（3年目）スタート！"
181001099,181,501010408,"デビュー戦にむけて"
181001100,181,501010409,"シンザン記念にむけて"
181001101,181,501010410,"NHKマイルCにむけて"
181001102,181,501010411,"ユニコーンSにむけて"
181001103,181,501010412,"マイルCSにむけて"
181001104,181,501010413,"安田記念にむけて"
181001105,181,501010414,"スプリンターズSにむけて"
181001106,181,501010415,"マイルCSにむけて"
181001107,181,501010416,"デビュー戦の後に・最大の魅力"
181001108,181,501010417,"シンザン記念の後に・栄冠へRUN"
181001109,181,501010418,"NHKマイルCの後に・芝でも砂でも"
181001110,181,501010419,"ユニコーンSの後に・砂塵を越えて"
181001111,181,501010420,"マイルCSの後に・ヘイルメリー"
181001112,181,501010421,"マイルCSの後に・年度代表なるか？"
181001113,181,501010422,"安田記念の後に・『力』と、"
181001114,181,501010423,"スプリンターズSの後に・『速さ』"
181001115,181,501010424,"マイルCSの後に・トラストミー！"
181001116,181,501010425,"サイレンススズカ、覚醒①"
181001117,181,501010426,"サイレンススズカ、覚醒②"
181001118,181,501010427,"サイレンススズカ、覚醒③"
181001119,181,501010428,"サイレンススズカ、覚醒④"
181001120,181,501010500,"名指導"
181001121,181,501010506,"ダンスレッスン"
181001122,181,501010507,"ファンレター"
181001123,181,501010508,"レース疲れ"
181001124,181,501010509,"連続出走で……"
181001125,181,501010510,"ハイド・アンド・シーク！"
181001126,181,501010511,"シャル・ウィー・ハグ？"
181001127,181,501010513,"ハヤウチ・バトル！"
181001128,181,501010514,"負けられない戦いが、あるのデス"
181001129,181,501010515,"TO THE NO.1！"
181001130,181,501010516,"肉の空へ！"
181001131,181,501010517,"成績クライシス！"
181001132,181,501010518,"早寝早撃ち？"
181001133,181,501010519,"無法者……？"
181001134,181,501010520,"収穫フェスティバル！"
181001135,181,501010521,"夜ふかし気味で……"
181001136,181,501010522,"お肌の調子が……"
181001137,181,501010523,"カウガールにお任せ☆"
181001138,181,501010524,"特急リドル便？"
181001139,181,501010525,"バーガー・イン・ジャパン！"
181001140,181,501010600,"武者震い"
181001141,181,501010601,"今度こそ！"
181001142,181,501010700,"寝不足で……"
181001143,181,501010701,"休息はバッチリ！"
181001144,181,501010702,"レイニー・パワフル！"
181001145,181,501010703,"レイニー・チョイス！"
181001146,181,501010704,"レイニー・ピックアップ！"
181001147,181,501010705,"レッツ・ミマワリ！"
181001148,181,501010706,"一緒に帰るデース！"
181001149,181,501010707,"大吉カモン！"
181001150,181,501010708,"レース勝利！"
181001151,181,501010709,"レース入着"
181001152,181,501010710,"レース敗北"
181001153,181,501010711,"今度こそ負けない！"
181001154,181,501010712,"不在の理由は……"
181001155,181,501010713,"お大事に！"
181001156,181,501010714,"無茶は厳禁！"
181001157,181,501010715,"追加の自主トレ"
181001158,181,501010716,"ダイエット成功！"
181001159,181,501010717,"保健室にて"
181001160,181,501010718,"リフレッシュ完了"
181001161,181,501010719,"おサボりフレンズ"
181001162,181,501010720,"あんし～ん笹針師、参☆上"
181001163,181,501010722,"頭痛で憂鬱"
181001164,181,501010726,"クレーンゲームに挑戦！"
181001165,181,501010727,"クレーンゲーム大成功！"
181001166,181,501010728,"クレーンゲーム成功！"
181001167,181,501010729,"クレーンゲーム失敗……"
181001168,181,501010730,"クレーンゲーム大成功！"
181001169,181,501010731,"クレーンゲーム成功！"
181001170,181,501010732,"想いの継承"
181001171,181,501010733,"想いの継承"
181001172,181,501011100,"グラスワンダー登場！"
181001173,181,501011101,"新年の抱負"
181001174,181,501011102,"初詣"
181001175,181,501011103,"夏合宿（2年目）スタート！"
181001176,181,501011104,"夏合宿（2年目）にて"
181001177,181,501011105,"夏合宿（3年目）スタート！"
181001178,181,501011107,"バレンタイン"
181001179,181,501011108,"ファン感謝祭"
181001180,181,501011109,"クリスマス"
181001181,181,501011110,"エンディング"
181001182,181,501011111,"旅は続く"
181001183,181,501011112,"温泉旅行"
181001184,181,501011113,"“怪物二世”"
181001185,181,501011114,"集うは一世の雄たち"
181001186,181,501011115,"届かぬひと"
181001187,181,501011116,"宿敵、覚醒"
181001188,181,501011200,"デビュー戦にむけて"
181001189,181,501011201,"朝日杯FSにむけて"
181001190,181,501011202,"日本ダービーにむけて"
181001191,181,501011203,"ジャパンCにむけて"
181001192,181,501011204,"有馬記念にむけて"
181001193,181,501011205,"宝塚記念にむけて"
181001194,181,501011206,"毎日王冠にむけて"
181001195,181,501011207,"有馬記念にむけて"
181001196,181,501011300,"夏合宿（2年目）終了"
181001197,181,501011301,"夏合宿（3年目）終了"
181001198,181,501011302,"福引チャンス！"
181001199,181,501011303,"デビュー戦の後に・背水の陣"
181001200,181,501011304,"朝日杯FSの後に・不撓"
181001201,181,501011305,"日本ダービーの後に・焔、宿りて"
181001202,181,501011306,"日本ダービーの後に・燻る"
181001203,181,501011307,"ジャパンCの後に・滾るこころ"
181001204,181,501011308,"ジャパンCの後に・歪み"
181001205,181,501011309,"有馬記念の後に・振り向かぬ背"
181001206,181,501011310,"有馬記念の後に・さまよう"
181001207,181,501011311,"宝塚記念の後に・粛々と"
181001208,181,501011312,"宝塚記念の後に・研磨せよ"
181001209,181,501011313,"毎日王冠の後に・その名は"
181001210,181,501011314,"有馬記念の後に・青に染む"
181001211,181,501011400,"グラスワンダー登場！"
181001212,181,501011401,"“怪物二世”"
181001213,181,501011402,"集うは一世の雄たち"
181001214,181,501011403,"届かぬひと"
181001215,181,501011404,"宿敵、覚醒"
181001216,181,501011405,"夏合宿（2年目）スタート！"
181001217,181,501011406,"夏合宿（3年目）スタート！"
181001218,181,501011407,"デビュー戦にむけて"
181001219,181,501011408,"朝日杯FSにむけて"
181001220,181,501011409,"日本ダービーにむけて"
181001221,181,501011410,"ジャパンCにむけて"
181001222,181,501011411,"有馬記念にむけて"
181001223,181,501011412,"宝塚記念にむけて"
181001224,181,501011413,"毎日王冠にむけて"
181001225,181,501011414,"有馬記念にむけて"
181001226,181,501011415,"デビュー戦の後に・背水の陣"
181001227,181,501011416,"朝日杯FSの後に・不撓"
181001228,181,501011417,"日本ダービーの後に・焔、宿りて"
181001229,181,501011418,"日本ダービーの後に・燻る"
181001230,181,501011419,"ジャパンCの後に・滾るこころ"
181001231,181,501011420,"ジャパンCの後に・歪み"
181001232,181,501011421,"有馬記念の後に・振り向かぬ背"
181001233,181,501011422,"有馬記念の後に・さまよう"
181001234,181,501011423,"宝塚記念の後に・粛々と"
181001235,181,501011424,"宝塚記念の後に・研磨せよ"
181001236,181,501011425,"毎日王冠の後に・その名は"
181001237,181,501011426,"有馬記念の後に・青に染む"
181001238,181,501011500,"名指導"
181001239,181,501011506,"ダンスレッスン"
181001240,181,501011507,"ファンレター"
181001241,181,501011508,"レース疲れ"
181001242,181,501011509,"連続出走で……"
181001243,181,501011510,"おつかいは人のためならず"
181001244,181,501011511,"ケッコウなオテマエデ！"
181001245,181,501011513,"秘められた意味"
181001246,181,501011514,"譲れないこと"
181001247,181,501011515,"でも負けるのは嫌"
181001248,181,501011516,"みんなで野点傘の下"
181001249,181,501011517,"喧騒"
181001250,181,501011518,"負けず嫌い"
181001251,181,501011519,"空飛ぶ車"
181001252,181,501011520,"トレセン学園百人一首クイーン決定戦"
181001253,181,501011521,"夜ふかし気味で……"
181001254,181,501011522,"お肌の調子が……"
181001255,181,501011523,"たったひとつの、目指す場所"
181001256,181,501011524,"涼夏を求めて"
181001257,181,501011600,"武者震い"
181001258,181,501011601,"今度こそ！"
181001259,181,501011700,"寝不足で……"
181001260,181,501011701,"休息はバッチリ！"
181001261,181,501011702,"大和撫子・ウマ娘？"
181001262,181,501011703,"ふたつの原風景"
181001263,181,501011704,"ナデシコ・ガール"
181001264,181,501011705,"小さな頃からの夢"
181001265,181,501011706,"花瓶"
181001266,181,501011707,"神社でお祈り！"
181001267,181,501011708,"レース勝利！"
181001268,181,501011709,"レース入着"
181001269,181,501011710,"レース敗北"
181001270,181,501011711,"今度こそ負けない！"
181001271,181,501011712,"不在の理由は……"
181001272,181,501011713,"お大事に！"
181001273,181,501011714,"無茶は厳禁！"
181001274,181,501011715,"追加の自主トレ"
181001275,181,501011716,"ダイエット成功！"
181001276,181,501011717,"保健室にて"
181001277,181,501011718,"リフレッシュ完了"
181001278,181,501011719,"ヘルプ！　テスト前パニック"
181001279,181,501011720,"あんし～ん笹針師、参☆上"
181001280,181,501011722,"頭痛で憂鬱"
181001281,181,501011726,"クレーンゲームに挑戦！"
181001282,181,501011727,"クレーンゲーム大成功！"
181001283,181,501011728,"クレーンゲーム成功！"
181001284,181,501011729,"クレーンゲーム失敗……"
181001285,181,501011730,"クレーンゲーム大成功！"
181001286,181,501011731,"クレーンゲーム成功！"
181001287,181,501011732,"想いの継承"
181001288,181,501011733,"想いの継承"
181001289,181,501013100,"メジロマックイーン登場！"
181001290,181,501013101,"新年の抱負"
181001291,181,501013102,"初詣"
181001292,181,501013103,"夏合宿（2年目）スタート！"
181001293,181,501013104,"夏合宿（2年目）にて"
181001294,181,501013105,"夏合宿（3年目）スタート！"
181001295,181,501013107,"バレンタイン"
181001296,181,501013108,"ファン感謝祭"
181001297,181,501013109,"クリスマス"
181001298,181,501013110,"エンディング"
181001299,181,501013111,"『退屈』なる私たち"
181001300,181,501013112,"温泉旅行"
181001301,181,501013113,"責められるべきはトレーナー？"
181001302,181,501013114,"あの日からずっと"
181001303,181,501013115,"ライアンとの戦い、始まる"
181001304,181,501013116,"『天皇賞』にかける想い"
181001305,181,501013117,"メジロ家を継ぐもの"
181001306,181,501013200,"デビュー戦にむけて"
181001307,181,501013201,"神戸新聞杯にむけて"
181001308,181,501013202,"菊花賞にむけて"
181001309,181,501013203,"天皇賞（春）にむけて"
181001310,181,501013204,"宝塚記念にむけて"
181001311,181,501013205,"天皇賞（秋）にむけて"
181001312,181,501013300,"夏合宿（2年目）終了"
181001313,181,501013301,"夏合宿（3年目）終了"
181001314,181,501013302,"福引チャンス！"
181001315,181,501013303,"デビュー戦の後に・出立、悠々と"
181001316,181,501013304,"デビュー戦の後に・栄光の楯へと"
181001317,181,501013305,"目標達成の後に・邁進！"
181001318,181,501013306,"神戸新聞杯の後に・勝負の予感"
181001319,181,501013307,"菊花賞の後に・真剣勝負をもう一度"
181001320,181,501013308,"菊花賞の後に・恥じて叱って、進め"
181001321,181,501013309,"天皇賞（春）の後に・悲願、成就す"
181001322,181,501013310,"宝塚記念の後に・メジロの強さ"
181001323,181,501013311,"宝塚記念の後に・覚悟を刻みて"
181001324,181,501013312,"天皇賞（秋）の後に・未踏の栄光"
181001325,181,501013313,"宝塚記念の後に・メジロの強さ"
181001326,181,501013400,"メジロマックイーン登場！"
181001327,181,501013401,"責められるべきはトレーナー？"
181001328,181,501013402,"あの日からずっと"
181001329,181,501013403,"ライアンとの戦い、始まる"
181001330,181,501013404,"『天皇賞』にかける想い"
181001331,181,501013405,"メジロ家を継ぐもの"
181001332,181,501013406,"夏合宿（2年目）スタート！"
181001333,181,501013407,"夏合宿（3年目）スタート！"
181001334,181,501013408,"デビュー戦にむけて"
181001335,181,501013409,"神戸新聞杯にむけて"
181001336,181,501013410,"菊花賞にむけて"
181001337,181,501013411,"天皇賞（春）にむけて"
181001338,181,501013412,"宝塚記念にむけて"
181001339,181,501013413,"天皇賞（秋）にむけて"
181001340,181,501013414,"デビュー戦の後に・栄光の楯へと"
181001341,181,501013415,"目標達成の後に・邁進！"
181001342,181,501013416,"神戸新聞杯の後に・勝負の予感"
181001343,181,501013417,"菊花賞の後に・真剣勝負をもう一度"
181001344,181,501013418,"菊花賞の後に・恥じて叱って、進め"
181001345,181,501013419,"天皇賞（春）の後に・悲願、成就す"
181001346,181,501013420,"宝塚記念の後に・メジロの強さ"
181001347,181,501013421,"宝塚記念の後に・覚悟を刻みて"
181001348,181,501013422,"天皇賞（秋）の後に・未踏の栄光"
181001349,181,501013423,"宝塚記念の後に・メジロの強さ"
181001350,181,501013424,"デビュー戦の後に・出立、悠々と"
181001351,181,501013500,"名指導"
181001352,181,501013506,"ダンスレッスン"
181001353,181,501013507,"ファンレター"
181001354,181,501013508,"レース疲れ"
181001355,181,501013509,"連続出走で……"
181001356,181,501013510,"孤島の女王"
181001357,181,501013511,"その名はホヤ！"
181001358,181,501013513,"覚悟と使命の証"
181001359,181,501013514,"夜中のファンサ特訓"
181001360,181,501013515,"ご令嬢の風格"
181001361,181,501013516,"栗祭り襲来！"
181001362,181,501013517,"すべって、おちた……"
181001363,181,501013518,"早朝に駆けろ"
181001364,181,501013519,"全然平気……です？"
181001365,181,501013520,"思い出クッキング"
181001366,181,501013521,"夜ふかし気味で……"
181001367,181,501013522,"お肌の調子が……"
181001368,181,501013523,"限界トレーニング"
181001369,181,501013524,"レース場グルメの誘惑"
181001370,181,501013600,"武者震い"
181001371,181,501013601,"今度こそ！"
181001372,181,501013700,"寝不足で……"
181001373,181,501013701,"休息はバッチリ！"
181001374,181,501013702,"銀幕の2人"
181001375,181,501013703,"エキサイティングお嬢様"
181001376,181,501013704,"果てなき王国"
181001377,181,501013705,"掘り出し物"
181001378,181,501013706,"ラーメン3杯分の誘惑"
181001379,181,501013707,"神社でお祈り！"
181001380,181,501013708,"レース勝利！"
181001381,181,501013709,"レース入着"
181001382,181,501013710,"レース敗北"
181001383,181,501013711,"今度こそ負けない！"
181001384,181,501013712,"不在の理由は……"
181001385,181,501013713,"お大事に！"
181001386,181,501013714,"無茶は厳禁！"
181001387,181,501013715,"追加の自主トレ"
181001388,181,501013716,"ダイエット成功！"
181001389,181,501013717,"保健室にて"
181001390,181,501013718,"リフレッシュ完了"
181001391,181,501013719,"来襲！　スペース野球ゾンビ"
181001392,181,501013720,"あんし～ん笹針師、参☆上"
181001393,181,501013722,"頭痛で憂鬱"
181001394,181,501013726,"クレーンゲームに挑戦！"
181001395,181,501013727,"クレーンゲーム大成功！"
181001396,181,501013728,"クレーンゲーム成功！"
181001397,181,501013729,"クレーンゲーム失敗……"
181001398,181,501013730,"クレーンゲーム大成功！"
181001399,181,501013731,"クレーンゲーム成功！"
181001400,181,501013732,"想いの継承"
181001401,181,501013733,"想いの継承"
181001402,181,501014100,"エルコンドルパサー登場！"
181001403,181,501014101,"新年の抱負"
181001404,181,501014102,"初詣"
181001405,181,501014103,"夏合宿（2年目）スタート！"
181001406,181,501014104,"夏合宿（2年目）にて"
181001407,181,501014105,"夏合宿（3年目）スタート！"
181001408,181,501014107,"バレンタイン"
181001409,181,501014108,"ファン感謝祭"
181001410,181,501014109,"クリスマス"
181001411,181,501014110,"エンディング"
181001412,181,501014111,"コンドルは誰よりも"
181001413,181,501014112,"温泉旅行"
181001414,181,501014113,"同期deヒーローごっこ"
181001415,181,501014114,"やり場のない闘志"
181001416,181,501014115,"剥がれた仮面"
181001417,181,501014116,"明日へのカルナバル"
181001418,181,501014117,"宴の幕開け！"
181001419,181,501014200,"デビュー戦にむけて"
181001420,181,501014201,"共同通信杯にむけて"
181001421,181,501014202,"NHKマイルCにむけて"
181001422,181,501014203,"日本ダービーにむけて"
181001423,181,501014204,"毎日王冠にむけて"
181001424,181,501014205,"宝塚記念にむけて"
181001425,181,501014206,"ジャパンCにむけて"
181001426,181,501014207,"有馬記念にむけて"
181001427,181,501014300,"夏合宿（2年目）終了"
181001428,181,501014301,"夏合宿（3年目）終了"
181001429,181,501014302,"福引チャンス！"
181001430,181,501014303,"デビュー戦の後に・突然の大宣言！"
181001431,181,501014304,"共同通信杯の後に・先輩を追って"
181001432,181,501014305,"NHKマイルCの後に・急旋回！"
181001433,181,501014306,"日本ダービーの後に・勝利と焦燥と"
181001434,181,501014307,"日本ダービーの後に・現実の高度差"
181001435,181,501014308,"毎日王冠の後に・猛追の代償"
181001436,181,501014309,"毎日王冠の後に・溶け落ちた翼"
181001437,181,501014310,"宝塚記念の後に・リベンジ達成！"
181001438,181,501014311,"ジャパンCの後に・伝えたい一言"
181001439,181,501014312,"有馬記念の後に・情熱を世界に！"
181001440,181,501014400,"エルコンドルパサー登場！"
181001441,181,501014401,"同期deヒーローごっこ"
181001442,181,501014402,"やり場のない闘志"
181001443,181,501014403,"剥がれた仮面"
181001444,181,501014404,"明日へのカルナバル"
181001445,181,501014405,"宴の幕開け！"
181001446,181,501014406,"夏合宿（2年目）スタート！"
181001447,181,501014407,"夏合宿（3年目）スタート！"
181001448,181,501014408,"デビュー戦にむけて"
181001449,181,501014409,"共同通信杯にむけて"
181001450,181,501014410,"NHKマイルCにむけて"
181001451,181,501014411,"日本ダービーにむけて"
181001452,181,501014412,"毎日王冠にむけて"
181001453,181,501014413,"宝塚記念にむけて"
181001454,181,501014414,"ジャパンCにむけて"
181001455,181,501014415,"有馬記念にむけて"
181001456,181,501014416,"デビュー戦の後に・突然の大宣言！"
181001457,181,501014417,"共同通信杯の後に・先輩を追って"
181001458,181,501014418,"NHKマイルCの後に・急旋回！"
181001459,181,501014419,"日本ダービーの後に・勝利と焦燥と"
181001460,181,501014420,"日本ダービーの後に・現実の高度差"
181001461,181,501014421,"毎日王冠の後に・猛追の代償"
181001462,181,501014422,"毎日王冠の後に・溶け落ちた翼"
181001463,181,501014423,"宝塚記念の後に・リベンジ達成！"
181001464,181,501014424,"ジャパンCの後に・伝えたい一言"
181001465,181,501014425,"有馬記念の後に・情熱を世界に！"
181001466,181,501014500,"名指導"
181001467,181,501014506,"ダンスレッスン"
181001468,181,501014507,"ファンレター"
181001469,181,501014508,"レース疲れ"
181001470,181,501014509,"連続出走で……"
181001471,181,501014510,"オリジナル・マスク"
181001472,181,501014511,"サルサ・ロハ"
181001473,181,501014513,"世界最強の決意を"
181001474,181,501014514,"サボテン料理をご馳走デース！"
181001475,181,501014515,"勇気の入場曲"
181001476,181,501014516,"ホット＆フライ！"
181001477,181,501014517,"時差ボコ"
181001478,181,501014518,"パワーのみなもと"
181001479,181,501014519,"マンボは飛んでいく"
181001480,181,501014520,"特大ピザを狙え！"
181001481,181,501014521,"夜ふかし気味で……"
181001482,181,501014522,"お肌の調子が……"
181001483,181,501014523,"炸裂、エル・スペシャル！"
181001484,181,501014600,"武者震い"
181001485,181,501014601,"今度こそ！"
181001486,181,501014700,"寝不足で……"
181001487,181,501014701,"休息はバッチリ！"
181001488,181,501014702,"憧れのレスラー"
181001489,181,501014703,"衝撃の引退"
181001490,181,501014704,"もう1度、決意を"
181001491,181,501014705,"夜の学園のご老公？"
181001492,181,501014706,"贈る花言葉"
181001493,181,501014707,"神社でお祈り！"
181001494,181,501014708,"レース勝利！"
181001495,181,501014709,"レース入着"
181001496,181,501014710,"レース敗北"
181001497,181,501014711,"今度こそ負けない！"
181001498,181,501014712,"不在の理由は……"
181001499,181,501014713,"お大事に！"
181001500,181,501014714,"無茶は厳禁！"
181001501,181,501014715,"追加の自主トレ"
181001502,181,501014716,"ダイエット成功！"
181001503,181,501014717,"保健室にて"
181001504,181,501014718,"リフレッシュ完了"
181001505,181,501014719,"忘れ物はなんデスか？"
181001506,181,501014720,"あんし～ん笹針師、参☆上"
181001507,181,501014722,"頭痛で憂鬱"
181001508,181,501014726,"クレーンゲームに挑戦！"
181001509,181,501014727,"クレーンゲーム大成功！"
181001510,181,501014728,"クレーンゲーム成功！"
181001511,181,501014729,"クレーンゲーム失敗……"
181001512,181,501014730,"クレーンゲーム大成功！"
181001513,181,501014731,"クレーンゲーム成功！"
181001514,181,501014732,"想いの継承"
181001515,181,501014733,"想いの継承"
181001516,181,501017100,"シンボリルドルフ登場！"
181001517,181,501017101,"新年の抱負"
181001518,181,501017102,"初詣"
181001519,181,501017103,"夏合宿（2年目）スタート！"
181001520,181,501017104,"夏合宿（2年目）にて"
181001521,181,501017105,"夏合宿（3年目）スタート！"
181001522,181,501017107,"バレンタイン"
181001523,181,501017108,"ファン感謝祭"
181001524,181,501017109,"クリスマス"
181001525,181,501017110,"エンディング"
